time,open,high,low,price,vwap,volume,currency,log_return
2023-06-17,26323.0,26793.8,26175.0,26511.8,26516.9,1777.04973237,Bitcoin,0.007146835177374095
2023-06-18,26511.9,26685.1,26253.2,26334.7,26504.5,1332.05039946,Bitcoin,-0.0067024557155845755
2023-06-19,26334.7,27041.8,26262.7,26840.0,26650.9,3537.78926992,Bitcoin,0.019005850917084618
2023-06-20,26840.1,28400.0,26650.0,28308.9,27496.3,7518.18966948,Bitcoin,0.05328293073734976
2023-06-21,28308.8,30794.9,28280.3,29992.0,29511.9,9800.50387289,Bitcoin,0.05775443659278018
2023-06-22,29986.8,30460.0,29550.0,29900.0,30071.2,6065.20894007,Bitcoin,-0.0030721990369701403
2023-06-23,29900.1,31435.3,29820.0,30687.7,30567.1,6294.80793672,Bitcoin,0.026003442448470103
2023-06-24,30687.7,30812.3,30254.6,30542.4,30609.7,2012.18857061,Bitcoin,-0.00474604068061031
2023-06-25,30542.4,31025.4,30250.0,30447.3,30609.2,1994.52104511,Bitcoin,-0.003118561890745826
2023-06-26,30447.2,30645.0,29914.6,30264.2,30239.3,2819.66185562,Bitcoin,-0.006031824453099478
2023-06-27,30264.2,31008.5,30223.6,30695.8,30632.1,3399.78078259,Bitcoin,0.014160341595863593
2023-06-28,30695.9,30720.9,29834.2,30088.1,30266.6,3264.30738921,Bitcoin,-0.01999609266985349
2023-06-29,30088.2,30825.0,30052.5,30450.6,30490.7,2830.05933982,Bitcoin,0.011975953648608447
2023-06-30,30450.5,31276.9,29375.6,30475.0,30384.0,6436.30990754,Bitcoin,0.0008009769720613943
2023-07-01,30475.0,30640.3,30333.2,30591.7,30523.0,708.92493890,Bitcoin,0.0038220549682160443
2023-07-02,30591.7,30783.2,30192.0,30622.7,30554.6,726.83724643,Bitcoin,0.0010128336682239877
2023-07-03,30622.7,31373.7,30586.0,31144.9,30957.1,2516.53374604,Bitcoin,0.016908943908930617
2023-07-04,31145.0,31319.7,30622.6,30781.9,30996.7,1677.57052547,Bitcoin,-0.011723653012029841
2023-07-05,30781.9,30856.6,30160.4,30502.8,30459.1,2381.90896289,Bitcoin,-0.009108372222284668
2023-07-06,30502.8,31631.0,29868.3,29901.7,30630.9,4687.51955120,Bitcoin,-0.019903147710711392
2023-07-07,29907.7,30433.3,29699.0,30339.1,30153.1,2370.66933128,Bitcoin,0.014521974702574979
2023-07-08,30339.1,30380.9,30077.0,30294.3,30211.1,647.42022758,Bitcoin,-0.001477733663375887
2023-07-09,30294.3,30448.3,30100.0,30175.1,30286.2,572.61268940,Bitcoin,-0.00394249502711827
2023-07-10,30175.1,31017.3,29966.1,30409.9,30451.0,2484.19046656,Bitcoin,0.0077511323121294065
2023-07-11,30409.9,30786.6,30329.0,30623.9,30531.0,1749.52300431,Bitcoin,0.0070125365605739455
2023-07-12,30623.9,30969.0,30230.0,30395.3,30591.3,2509.58609418,Bitcoin,-0.007492758656071772
2023-07-13,30395.3,31790.8,30217.1,31486.0,31040.2,4744.47078912,Bitcoin,0.03525501139604486
2023-07-14,31486.1,31634.2,29950.0,30329.7,30802.4,4146.59095507,Bitcoin,-0.037415572137700484
