time,open,high,low,price,vwap,volume,currency,log_return
2023-05-14,0.42403,0.43160,0.42154,0.42523,0.42627,775183.08218748,Ripple,0.001953792272001254
2023-05-15,0.42560,0.43038,0.42157,0.42732,0.42663,2280499.01375914,Ripple,0.004902948065857426
2023-05-16,0.42757,0.44267,0.41870,0.44173,0.43146,6585760.85309454,Ripple,0.0331656886206852
2023-05-17,0.44275,0.46138,0.43765,0.44825,0.44873,12535896.33111240,Ripple,0.014652276786870415
2023-05-18,0.44838,0.47227,0.44315,0.45978,0.46092,6752666.47750760,Ripple,0.025397001725125806
2023-05-19,0.46035,0.47500,0.45779,0.46759,0.46645,9310724.01897482,Ripple,0.01684372935903701
2023-05-20,0.46759,0.47179,0.46238,0.46866,0.46672,1713983.07123089,Ripple,0.0022857152808560825
2023-05-21,0.46866,0.47048,0.45544,0.457,0.46241,1985627.16529102,Ripple,-0.025194167956056283
2023-05-22,0.45757,0.46747,0.45000,0.46179,0.46043,5353844.09447668,Ripple,0.01042685139588792
2023-05-23,0.46185,0.46700,0.45857,0.4656,0.46273,2424214.16714647,Ripple,0.008216654127135422
2023-05-24,0.46465,0.46465,0.44560,0.45314,0.45397,11032219.71135217,Ripple,-0.02712576790792005
2023-05-25,0.45272,0.45469,0.44335,0.45372,0.45101,3970878.83322089,Ripple,0.0012791391815337352
2023-05-26,0.45373,0.46972,0.45276,0.46877,0.46455,4593093.01299729,Ripple,0.03263197535024919
2023-05-27,0.46878,0.47883,0.46538,0.47211,0.47204,3350236.10889684,Ripple,0.0070997662397916895
2023-05-28,0.47192,0.48617,0.47022,0.48258,0.47820,3431501.90898854,Ripple,0.021934700863149862
2023-05-29,0.48269,0.49510,0.47617,0.4945,0.48540,4647632.26239823,Ripple,0.02440044091873421
2023-05-30,0.49450,0.52868,0.48958,0.52161,0.51481,17758453.40798064,Ripple,0.053373031145041425
2023-05-31,0.52121,0.52772,0.50112,0.51683,0.51335,6486933.92625041,Ripple,-0.009206181888621342
2023-06-01,0.51679,0.51679,0.50188,0.50655,0.50575,4454919.91997256,Ripple,-0.02009096481950045
2023-06-02,0.50655,0.52753,0.50393,0.52518,0.51810,9268972.38577968,Ripple,0.036118025472715413
2023-06-03,0.52474,0.53304,0.51450,0.51894,0.52268,5854913.46375679,Ripple,-0.011952791425926125
2023-06-04,0.51890,0.54647,0.51558,0.53481,0.53448,8238753.87191502,Ripple,0.0301232740854044
2023-06-05,0.53570,0.54288,0.48750,0.50917,0.51354,15679532.15106426,Ripple,-0.049129594630823836
2023-06-06,0.50900,0.53224,0.49579,0.52984,0.51464,13933116.76014789,Ripple,0.03979312517566793
2023-06-07,0.52994,0.53770,0.50738,0.5183,0.52438,17364004.47091020,Ripple,-0.022020848981063174
2023-06-08,0.51832,0.52770,0.51612,0.52413,0.52292,4077052.43842284,Ripple,0.0111855199588019
2023-06-09,0.52419,0.54117,0.52064,0.53812,0.53302,7289913.70364342,Ripple,0.02634183846287933
2023-06-10,0.53714,0.53852,0.47522,0.50711,0.50042,20937368.34400528,Ripple,-0.05935364103446908
2023-06-11,0.50704,0.52913,0.50309,0.52094,0.51548,4316010.63982719,Ripple,0.026906929390916486
2023-06-12,0.52055,0.52795,0.50903,0.52527,0.52014,6905383.33262666,Ripple,0.008277544132545408
2023-06-13,0.52565,0.56500,0.50482,0.51926,0.53099,23297719.53932477,Ripple,-0.011507694989576963
2023-06-14,0.51912,0.52019,0.46141,0.47998,0.48876,13169805.76562709,Ripple,-0.07866028474956788
2023-06-15,0.48000,0.48511,0.46761,0.47994,0.47684,7485970.92775181,Ripple,-8.334027840480325e-05
2023-06-16,0.47970,0.48262,0.45500,0.47549,0.47005,9882194.30671970,Ripple,-0.009315244818700937
2023-06-17,0.47551,0.48635,0.46982,0.47982,0.47865,3501333.41583967,Ripple,0.009065182301769052
2023-06-18,0.47971,0.49750,0.47448,0.48678,0.48938,6311811.81499178,Ripple,0.014401242063175083
2023-06-19,0.48681,0.49802,0.48101,0.49281,0.49091,3413340.87350864,Ripple,0.012311428586189596
2023-06-20,0.49212,0.49623,0.47128,0.49316,0.48400,7419664.95450155,Ripple,0.0007099607791337062
2023-06-21,0.49303,0.50325,0.48948,0.50007,0.49661,10117742.87879674,Ripple,0.013914423622754262
2023-06-22,0.50022,0.52638,0.48233,0.49441,0.50281,7107804.80188730,Ripple,-0.01138295614696215
2023-06-23,0.49389,0.50248,0.48404,0.49621,0.49510,6781137.94100212,Ripple,0.0036340917425307473
2023-06-24,0.49628,0.49628,0.47883,0.4872,0.48789,4503844.99724510,Ripple,-0.018324507822987796
2023-06-25,0.48656,0.49748,0.48332,0.49016,0.49039,3527556.09141128,Ripple,0.006057152021711708
2023-06-26,0.49028,0.49117,0.47070,0.47911,0.47938,4923722.52724122,Ripple,-0.022801652276936566
2023-06-27,0.47800,0.48716,0.47637,0.48388,0.48130,5132856.72360830,Ripple,0.009906725951184836
